Tarih,Açılış Fiyatı,En Yüksek Fiyat,En Düşük Fiyat,Kapanış Fiyatı,Düzeltme Kapanış Fiyatı
"Nov 10, 2015",1090.1,1091.3,1085.0,1088.2,1088.2
"Nov 9, 2015",1088.6,1088.6,1087.9,1087.9,1087.9
"Nov 6, 2015",1105.2,1109.5,1084.8,1087.6,1087.6
"Nov 5, 2015",1107.9,1110.7,1104.4,1104.4,1104.4
"Nov 4, 2015",1119.0,1121.9,1106.5,1106.5,1106.5
"Nov 3, 2015",1133.3,1134.7,1114.2,1114.2,1114.2
"Nov 2, 2015",1137.9,1138.7,1132.6,1135.8,1135.8
"Oct 30, 2015",1147.5,1147.6,1139.2,1141.5,1141.5
"Oct 29, 2015",1158.0,1162.0,1144.9,1147.2,1147.2
"Oct 28, 2015",1175.1,1182.7,1175.1,1177.1,1177.1
"Oct 27, 2015",1164.5,1166.8,1162.0,1166.8,1166.8
"Oct 26, 2015",1165.1,1170.0,1163.8,1167.0,1167.0
"Oct 23, 2015",1166.2,1178.7,1163.3,1163.3,1163.3
"Oct 22, 2015",1166.2,1168.6,1163.5,1166.6,1166.6
"Oct 21, 2015",1175.9,1176.4,1164.9,1167.6,1167.6
"Oct 20, 2015",1168.7,1179.1,1168.7,1178.0,1178.0
"Oct 19, 2015",1176.5,1177.8,1169.3,1173.3,1173.3
"Oct 16, 2015",1182.5,1184.1,1176.2,1183.6,1183.6
"Oct 15, 2015",1184.2,1188.3,1177.8,1187.9,1187.9
"Oct 14, 2015",1172.4,1189.0,1167.3,1180.1,1180.1
"Oct 13, 2015",1163.5,1166.2,1154.9,1165.8,1165.8
"Oct 12, 2015",1155.9,1166.8,1155.9,1164.9,1164.9
"Oct 9, 2015",1151.6,1157.2,1151.6,1156.3,1156.3
"Oct 8, 2015",1142.7,1146.7,1138.7,1144.7,1144.7
"Oct 7, 2015",1147.6,1152.9,1143.0,1149.0,1149.0
"Oct 6, 2015",1136.3,1150.0,1136.3,1146.8,1146.8
"Oct 5, 2015",1137.1,1141.7,1132.5,1138.1,1138.1
"Oct 2, 2015",1112.2,1141.2,1105.8,1137.1,1137.1
"Oct 1, 2015",1115.2,1119.0,1113.3,1114.2,1114.2
"Sep 30, 2015",1124.3,1126.0,1112.1,1115.5,1115.5
"Sep 29, 2015",1132.2,1134.4,1124.3,1127.1,1127.1
"Sep 28, 2015",1133.2,1133.2,1132.0,1132.0,1132.0
"Sep 25, 2015",1149.8,1149.8,1143.4,1146.0,1146.0
"Sep 24, 2015",1133.0,1155.9,1133.0,1153.8,1153.8
"Sep 23, 2015",1128.6,1132.2,1128.3,1131.6,1131.6
"Sep 22, 2015",1132.6,1135.0,1122.5,1125.0,1125.0
"Sep 21, 2015",1137.6,1138.5,1130.8,1133.1,1133.1
"Sep 18, 2015",1128.3,1141.2,1127.8,1138.1,1138.1
"Sep 17, 2015",1118.6,1130.5,1117.1,1117.3,1117.3
"Sep 16, 2015",1109.8,1119.9,1109.8,1119.2,1119.2
"Sep 15, 2015",1104.5,1104.5,1102.8,1102.8,1102.8
"Sep 14, 2015",1107.8,1108.6,1104.1,1107.7,1107.7
"Sep 11, 2015",1110.8,1111.7,1098.2,1103.5,1103.5
"Sep 10, 2015",1107.3,1113.5,1105.5,1109.5,1109.5
"Sep 9, 2015",1123.5,1123.5,1102.1,1102.2,1102.2
"Sep 8, 2015",1119.8,1124.3,1116.4,1120.4,1120.4
"Sep 4, 2015",1123.4,1125.2,1116.2,1120.6,1120.6
"Sep 3, 2015",1130.3,1132.9,1120.3,1123.7,1123.7
"Sep 2, 2015",1137.3,1140.4,1130.8,1132.5,1132.5
"Sep 1, 2015",1133.5,1144.7,1133.5,1138.7,1138.7
"Aug 31, 2015",1131.1,1134.0,1124.8,1131.6,1131.6
"Aug 28, 2015",1125.3,1139.0,1123.6,1133.1,1133.1
"Aug 27, 2015",1127.2,1127.4,1118.4,1122.4,1122.4
"Aug 26, 2015",1139.2,1143.0,1119.6,1124.6,1124.6
"Aug 25, 2015",1151.5,1155.5,1134.0,1138.2,1138.2
"Aug 24, 2015",1164.0,1169.0,1147.5,1153.4,1153.4
"Aug 21, 2015",1154.1,1166.5,1150.5,1159.6,1159.6
"Aug 20, 2015",1132.8,1153.3,1132.8,1153.0,1153.0
"Aug 19, 2015",1117.0,1134.3,1116.8,1128.1,1128.1
"Aug 18, 2015",1118.2,1118.4,1110.0,1117.1,1117.1
"Aug 17, 2015",1113.8,1122.0,1113.8,1118.6,1118.6
"Aug 14, 2015",1113.9,1118.8,1112.5,1112.9,1112.9
"Aug 13, 2015",1124.3,1124.3,1113.0,1115.7,1115.7
"Aug 12, 2015",1106.0,1124.5,1101.5,1123.2,1123.2
"Aug 11, 2015",1103.8,1116.7,1094.0,1107.6,1107.6
"Aug 10, 2015",1093.2,1107.6,1089.5,1104.2,1104.2
"Aug 7, 2015",1088.9,1098.3,1081.7,1094.1,1094.1
"Aug 6, 2015",1084.4,1092.2,1083.6,1090.2,1090.2
"Aug 5, 2015",1086.5,1090.6,1082.5,1085.7,1085.7
"Aug 4, 2015",1085.1,1093.9,1080.5,1090.7,1090.7
"Aug 3, 2015",1095.5,1097.1,1085.0,1089.4,1089.4
"Jul 31, 2015",1087.7,1102.8,1079.1,1094.9,1094.9
"Jul 30, 2015",1096.1,1097.5,1081.0,1088.4,1088.4
"Jul 29, 2015",1096.4,1096.9,1092.7,1092.7,1092.7
"Jul 28, 2015",1097.2,1097.7,1096.3,1096.3,1096.3
"Jul 27, 2015",1100.0,1102.5,1093.9,1096.5,1096.5
"Jul 24, 2015",1078.6,1100.7,1078.6,1085.6,1085.6
"Jul 23, 2015",1097.4,1097.6,1087.8,1094.0,1094.0
"Jul 22, 2015",1093.0,1095.0,1086.0,1091.4,1091.4
"Jul 21, 2015",1097.1,1106.4,1097.1,1103.4,1103.4
"Jul 20, 2015",1130.4,1130.7,1095.1,1106.7,1106.7
"Jul 17, 2015",1144.0,1144.0,1130.2,1131.8,1131.8
"Jul 16, 2015",1146.2,1146.2,1142.9,1143.8,1143.8
"Jul 15, 2015",1154.0,1154.0,1144.8,1147.2,1147.2
"Jul 14, 2015",1157.2,1157.2,1153.0,1153.3,1153.3
"Jul 13, 2015",1159.0,1159.0,1151.2,1155.2,1155.2
"Jul 10, 2015",1160.1,1161.4,1157.5,1157.7,1157.7
"Jul 9, 2015",1154.8,1163.6,1154.8,1159.0,1159.0
"Jul 8, 2015",1152.6,1163.3,1146.4,1163.3,1163.3
"Jul 7, 2015",1166.8,1166.8,1149.5,1152.4,1152.4
"Jul 6, 2015",1171.1,1173.0,1162.2,1172.9,1172.9
"Jul 2, 2015",1166.4,1168.1,1155.5,1163.0,1163.0
"Jul 1, 2015",1173.1,1173.1,1166.6,1169.0,1169.0
"Jun 30, 2015",1176.3,1176.4,1166.6,1171.5,1171.5
"Jun 29, 2015",1185.1,1186.0,1173.8,1178.5,1178.5
"Jun 26, 2015",1170.5,1172.9,1170.5,1172.9,1172.9
"Jun 25, 2015",1175.8,1175.9,1171.5,1171.5,1171.5
"Jun 24, 2015",1176.6,1176.6,1170.7,1172.6,1172.6
"Jun 23, 2015",1183.8,1186.0,1176.2,1176.2,1176.2
"Jun 22, 2015",1197.8,1197.8,1182.7,1183.7,1183.7
"Jun 19, 2015",1199.7,1203.1,1199.7,1201.5,1201.5
"Jun 18, 2015",1183.4,1202.0,1183.4,1201.5,1201.5
"Jun 17, 2015",1177.6,1186.3,1174.9,1176.4,1176.4
"Jun 16, 2015",1186.5,1186.5,1175.9,1180.5,1180.5
"Jun 15, 2015",1179.9,1188.5,1172.7,1185.3,1185.3
"Jun 12, 2015",1180.4,1181.2,1176.2,1178.8,1178.8
"Jun 11, 2015",1183.2,1183.2,1174.4,1179.9,1179.9
"Jun 10, 2015",1176.1,1190.1,1175.6,1186.1,1186.1
"Jun 9, 2015",1172.9,1180.3,1172.7,1177.3,1177.3
"Jun 8, 2015",1169.5,1176.1,1169.1,1173.2,1173.2
"Jun 5, 2015",1176.4,1177.3,1164.0,1167.8,1167.8
"Jun 4, 2015",1184.9,1185.3,1173.0,1174.9,1174.9
"Jun 3, 2015",1193.9,1193.9,1179.1,1184.7,1184.7
"Jun 2, 2015",1189.0,1194.3,1186.0,1194.1,1194.1
"Jun 1, 2015",1190.6,1204.0,1184.3,1188.3,1188.3
"May 29, 2015",1187.8,1193.3,1185.7,1189.4,1189.4
"May 28, 2015",1187.1,1192.0,1179.6,1188.1,1188.1
"May 27, 2015",1185.9,1185.9,1185.9,1185.9,1185.9
"May 26, 2015",1193.6,1193.6,1186.0,1187.2,1187.2
"May 22, 2015",1211.6,1211.9,1204.3,1204.3,1204.3
"May 21, 2015",1204.5,1204.5,1203.7,1204.4,1204.4
"May 20, 2015",1205.1,1210.8,1205.1,1208.9,1208.9
"May 19, 2015",1223.9,1223.9,1206.0,1206.9,1206.9
"May 18, 2015",1224.5,1228.1,1222.6,1227.8,1227.8
"May 15, 2015",1218.5,1225.5,1214.8,1225.5,1225.5
"May 14, 2015",1214.5,1225.6,1214.5,1225.4,1225.4
"May 13, 2015",1192.7,1218.4,1191.0,1218.4,1218.4
"May 12, 2015",1194.6,1194.8,1189.7,1192.6,1192.6
"May 11, 2015",1189.7,1190.5,1179.3,1183.2,1183.2
"May 8, 2015",1183.3,1189.1,1182.9,1189.1,1189.1
"May 7, 2015",1181.5,1186.0,1179.7,1182.4,1182.4
"May 6, 2015",1194.5,1194.6,1189.9,1190.3,1190.3
"May 5, 2015",1187.5,1198.7,1186.9,1193.2,1193.2
"May 4, 2015",1177.5,1189.4,1177.5,1186.8,1186.8
"May 1, 2015",1178.1,1178.1,1170.0,1174.5,1174.5
"Apr 30, 2015",1203.1,1205.9,1176.7,1182.4,1182.4
"Apr 29, 2015",1211.2,1212.6,1201.9,1209.8,1209.8
"Apr 28, 2015",1199.7,1214.0,1199.7,1214.0,1214.0
"Apr 27, 2015",1182.3,1206.7,1181.4,1203.3,1203.3
"Apr 24, 2015",1192.3,1194.7,1174.6,1175.2,1175.2
"Apr 23, 2015",1187.2,1197.0,1186.1,1194.4,1194.4
"Apr 22, 2015",1199.1,1202.6,1185.2,1186.9,1186.9
"Apr 21, 2015",1193.2,1202.9,1192.8,1202.9,1202.9
"Apr 20, 2015",1205.7,1206.9,1191.0,1193.5,1193.5
"Apr 17, 2015",1200.2,1206.0,1200.2,1202.9,1202.9
"Apr 16, 2015",1204.3,1208.5,1194.6,1198.0,1198.0
"Apr 15, 2015",1194.6,1203.1,1188.6,1201.5,1201.5
"Apr 14, 2015",1198.8,1200.6,1184.1,1192.8,1192.8
"Apr 13, 2015",1208.1,1208.1,1198.3,1199.3,1199.3
"Apr 10, 2015",1195.8,1209.6,1195.8,1204.6,1204.6
"Apr 9, 2015",1201.7,1202.5,1193.0,1193.6,1193.6
"Apr 8, 2015",1208.9,1211.4,1197.6,1203.1,1203.1
"Apr 7, 2015",1214.8,1214.8,1208.2,1210.6,1210.6
"Apr 6, 2015",1209.9,1224.2,1209.9,1218.6,1218.6
"Apr 2, 2015",1204.0,1205.7,1194.8,1200.9,1200.9
"Apr 1, 2015",1182.9,1208.2,1181.0,1208.1,1208.1
"Mar 31, 2015",1185.8,1190.1,1178.2,1183.1,1183.1
"Mar 30, 2015",1198.0,1198.5,1181.6,1184.8,1184.8
"Mar 27, 2015",1197.0,1199.8,1196.3,1199.8,1199.8
"Mar 26, 2015",1198.2,1213.7,1198.2,1205.1,1205.1
"Mar 25, 2015",1192.5,1199.2,1192.5,1197.3,1197.3
"Mar 24, 2015",1188.0,1193.0,1186.0,1191.7,1191.7
"Mar 23, 2015",1181.6,1188.0,1181.2,1188.0,1188.0
"Mar 20, 2015",1171.0,1185.4,1171.0,1184.8,1184.8
"Mar 19, 2015",1171.6,1171.6,1159.3,1169.1,1169.1
"Mar 18, 2015",1148.7,1174.3,1147.0,1151.4,1151.4
"Mar 17, 2015",1153.6,1158.2,1144.3,1148.3,1148.3
"Mar 16, 2015",1159.7,1162.3,1150.1,1153.3,1153.3
"Mar 13, 2015",1158.2,1159.2,1152.6,1152.6,1152.6
"Mar 12, 2015",1155.4,1160.5,1149.7,1152.1,1152.1
"Mar 11, 2015",1162.0,1162.0,1147.7,1150.7,1150.7
"Mar 10, 2015",1166.4,1168.4,1156.5,1160.1,1160.1
"Mar 9, 2015",1169.4,1174.2,1166.3,1166.4,1166.4
"Mar 6, 2015",1195.0,1195.7,1163.7,1164.1,1164.1
"Mar 5, 2015",1201.7,1205.4,1195.9,1195.9,1195.9
"Mar 4, 2015",1204.8,1206.9,1198.0,1200.6,1200.6
"Mar 3, 2015",1201.5,1212.0,1195.0,1204.0,1204.0
"Mar 2, 2015",1214.3,1222.7,1204.9,1207.7,1207.7
"Feb 27, 2015",1207.7,1217.8,1204.5,1212.6,1212.6
"Feb 26, 2015",1204.8,1219.0,1204.8,1209.6,1209.6
"Feb 25, 2015",1204.3,1204.6,1201.0,1201.0,1201.0
"Feb 24, 2015",1203.4,1203.5,1193.8,1196.9,1196.9
"Feb 23, 2015",1201.3,1203.3,1191.6,1200.3,1200.3
"Feb 20, 2015",1206.5,1213.1,1199.1,1204.4,1204.4
"Feb 19, 2015",1216.5,1220.0,1205.0,1207.1,1207.1
"Feb 18, 2015",1207.1,1210.2,1197.8,1199.7,1199.7
"Feb 17, 2015",1227.7,1234.0,1203.0,1208.1,1208.1
"Feb 13, 2015",1222.2,1232.8,1222.2,1226.5,1226.5
"Feb 12, 2015",1217.9,1229.8,1217.9,1220.1,1220.1
"Feb 11, 2015",1233.3,1237.4,1219.0,1219.0,1219.0
"Feb 10, 2015",1237.5,1245.0,1231.2,1231.6,1231.6
"Feb 9, 2015",1237.5,1242.3,1235.4,1240.8,1240.8
"Feb 6, 2015",1265.0,1267.6,1228.0,1233.9,1233.9
"Feb 5, 2015",1271.8,1272.6,1257.8,1262.0,1262.0
"Feb 4, 2015",1262.0,1271.6,1256.8,1263.8,1263.8
"Feb 3, 2015",1273.5,1284.7,1255.3,1259.7,1259.7
"Feb 2, 2015",1284.1,1284.1,1266.0,1276.2,1276.2
"Jan 30, 2015",1258.0,1284.3,1257.0,1278.5,1278.5
"Jan 29, 2015",1283.3,1285.4,1251.0,1254.6,1254.6
"Jan 28, 2015",1285.9,1286.8,1285.9,1285.9,1285.9
"Jan 27, 2015",1277.2,1291.7,1277.2,1291.7,1291.7
"Jan 26, 2015",1289.5,1290.6,1279.4,1279.4,1279.4
"Jan 23, 2015",1299.8,1299.8,1292.6,1292.6,1292.6
"Jan 22, 2015",1293.2,1302.1,1283.5,1300.7,1300.7
"Jan 21, 2015",1295.2,1303.5,1286.7,1293.7,1293.7
"Jan 20, 2015",1278.9,1297.3,1273.8,1294.2,1294.2
"Jan 16, 2015",1256.1,1279.7,1256.1,1276.9,1276.9
"Jan 15, 2015",1231.5,1265.0,1227.3,1264.7,1264.7
"Jan 14, 2015",1229.6,1243.8,1225.6,1234.4,1234.4
"Jan 13, 2015",1239.2,1239.3,1230.3,1234.3,1234.3
"Jan 12, 2015",1224.2,1234.4,1219.1,1232.7,1232.7
"Jan 9, 2015",1211.1,1220.2,1210.3,1216.0,1216.0
"Jan 8, 2015",1207.0,1215.7,1206.3,1208.4,1208.4
"Jan 7, 2015",1219.2,1219.2,1210.6,1210.6,1210.6
"Jan 6, 2015",1203.5,1220.0,1203.5,1219.3,1219.3
"Jan 5, 2015",1180.3,1206.9,1180.1,1203.9,1203.9
"Jan 2, 2015",1184.0,1194.5,1169.5,1186.0,1186.0
"Dec 31, 2014",1199.2,1199.2,1182.7,1183.9,1183.9
"Dec 30, 2014",1181.4,1210.3,1181.4,1200.2,1200.2
"Dec 29, 2014",1186.5,1186.5,1181.3,1181.7,1181.7
"Dec 26, 2014",1177.2,1195.3,1177.2,1195.3,1195.3
"Dec 24, 2014",1177.0,1179.3,1173.5,1173.5,1173.5
"Dec 23, 2014",1179.3,1180.3,1175.0,1177.9,1177.9
"Dec 22, 2014",1198.0,1198.0,1172.7,1179.7,1179.7
"Dec 19, 2014",1198.0,1200.8,1195.9,1195.9,1195.9
"Dec 18, 2014",1189.7,1207.3,1189.7,1194.7,1194.7
"Dec 17, 2014",1198.2,1199.6,1184.0,1194.3,1194.3
"Dec 16, 2014",1197.2,1222.0,1192.7,1193.9,1193.9
"Dec 15, 2014",1223.1,1223.1,1198.4,1207.2,1207.2
"Dec 12, 2014",1227.8,1227.8,1216.2,1222.0,1222.0
"Dec 11, 2014",1226.6,1231.2,1216.2,1225.1,1225.1
"Dec 10, 2014",1231.2,1234.6,1226.6,1228.9,1228.9
"Dec 9, 2014",1202.0,1238.0,1202.0,1231.5,1231.5
"Dec 8, 2014",1190.6,1207.0,1187.2,1194.7,1194.7
"Dec 5, 2014",1203.1,1206.0,1186.7,1190.1,1190.1
"Dec 4, 2014",1208.2,1213.0,1201.6,1207.5,1207.5
"Dec 3, 2014",1198.1,1213.7,1196.1,1208.5,1208.5
"Dec 2, 2014",1212.3,1212.3,1191.3,1199.2,1199.2
"Dec 1, 2014",1160.0,1220.4,1141.7,1218.0,1218.0
"Nov 28, 2014",1197.0,1198.2,1163.8,1175.2,1175.2
"Nov 26, 2014",1200.5,1201.0,1193.7,1196.6,1196.6
"Nov 25, 2014",1197.1,1197.1,1197.1,1197.1,1197.1
"Nov 24, 2014",1197.7,1197.9,1195.5,1195.5,1195.5
"Nov 21, 2014",1191.0,1202.4,1189.0,1197.5,1197.5
"Nov 20, 2014",1191.8,1191.9,1190.7,1190.7,1190.7
"Nov 19, 2014",1196.5,1198.3,1190.6,1193.6,1193.6
"Nov 18, 2014",1197.1,1197.1,1193.9,1196.7,1196.7
"Nov 17, 2014",1183.1,1186.9,1180.6,1183.0,1183.0
"Nov 14, 2014",1155.2,1191.0,1148.0,1185.0,1185.0
"Nov 13, 2014",1163.7,1164.5,1155.0,1161.1,1161.1
"Nov 12, 2014",1162.5,1168.1,1157.5,1158.9,1158.9
"Nov 11, 2014",1155.0,1170.5,1151.6,1162.8,1162.8
"Nov 10, 2014",1171.0,1171.0,1150.7,1159.6,1159.6
"Nov 7, 2014",1139.9,1169.7,1133.0,1169.6,1169.6
"Nov 6, 2014",1141.1,1147.5,1137.9,1142.3,1142.3
"Nov 5, 2014",1168.1,1168.7,1137.8,1145.4,1145.4
"Nov 4, 2014",1166.9,1171.0,1165.0,1167.4,1167.4
"Nov 3, 2014",1166.4,1172.3,1163.1,1169.4,1169.4
"Oct 31, 2014",1199.6,1199.7,1161.4,1171.1,1171.1
"Oct 30, 2014",1213.7,1214.7,1195.8,1198.1,1198.1
"Oct 29, 2014",1224.3,1224.3,1224.3,1224.3,1224.3
"Oct 28, 2014",1224.9,1231.0,1224.7,1229.2,1229.2
"Oct 27, 2014",1230.2,1230.2,1227.3,1229.1,1229.1
"Oct 24, 2014",1229.4,1232.7,1229.4,1231.2,1231.2
"Oct 23, 2014",1228.0,1228.5,1227.9,1228.5,1228.5
"Oct 22, 2014",1244.8,1244.8,1244.8,1244.8,1244.8
"Oct 21, 2014",1251.0,1251.0,1251.0,1251.0,1251.0
"Oct 20, 2014",1237.3,1244.0,1235.4,1244.0,1244.0
"Oct 17, 2014",1237.4,1238.3,1232.6,1238.3,1238.3
"Oct 16, 2014",1242.1,1243.0,1236.7,1240.5,1240.5
"Oct 15, 2014",1243.7,1247.0,1243.7,1244.1,1244.1
"Oct 14, 2014",1235.9,1235.9,1233.6,1233.6,1233.6
"Oct 13, 2014",1229.8,1234.0,1227.0,1229.3,1229.3
"Oct 10, 2014",1223.5,1223.5,1217.0,1221.0,1221.0
"Oct 9, 2014",1223.9,1229.0,1223.9,1224.6,1224.6
"Oct 8, 2014",1210.2,1217.9,1205.3,1205.3,1205.3
"Oct 7, 2014",1209.1,1211.7,1205.3,1211.7,1211.7
"Oct 6, 2014",1187.7,1208.0,1182.8,1206.7,1206.7
"Oct 3, 2014",1212.4,1212.4,1191.0,1192.2,1192.2
"Oct 2, 2014",1215.3,1219.5,1210.3,1214.2,1214.2
"Oct 1, 2014",1207.7,1217.8,1205.5,1214.6,1214.6
"Sep 30, 2014",1214.8,1218.2,1204.0,1210.5,1210.5
"Sep 29, 2014",1216.3,1222.2,1214.8,1217.5,1217.5
"Sep 26, 2014",1214.1,1214.1,1214.1,1214.1,1214.1
"Sep 25, 2014",1209.5,1221.2,1209.5,1221.2,1221.2
"Sep 24, 2014",1218.6,1218.6,1216.8,1218.6,1218.6
"Sep 23, 2014",1221.0,1221.0,1221.0,1221.0,1221.0
"Sep 22, 2014",1214.9,1216.8,1212.4,1216.8,1216.8
"Sep 19, 2014",1218.3,1218.3,1215.3,1215.3,1215.3
"Sep 18, 2014",1216.2,1225.7,1216.2,1225.7,1225.7
"Sep 17, 2014",1236.2,1236.2,1221.9,1234.4,1234.4
"Sep 16, 2014",1238.3,1238.3,1235.2,1235.2,1235.2
"Sep 15, 2014",1226.7,1235.0,1226.7,1233.6,1233.6
"Sep 12, 2014",1227.0,1229.9,1227.0,1229.9,1229.9
"Sep 11, 2014",1237.4,1237.4,1237.4,1237.4,1237.4
"Sep 10, 2014",1256.7,1256.7,1243.5,1243.5,1243.5
"Sep 9, 2014",1246.8,1246.8,1246.8,1246.8,1246.8
"Sep 8, 2014",1268.4,1268.4,1252.7,1252.7,1252.7
"Sep 5, 2014",1263.2,1268.1,1263.2,1265.8,1265.8
"Sep 4, 2014",1268.7,1272.7,1260.4,1265.1,1265.1
"Sep 3, 2014",1266.3,1271.1,1263.1,1268.9,1268.9
"Sep 2, 2014",1284.5,1286.4,1262.5,1263.7,1263.7
"Aug 29, 2014",1289.5,1289.7,1284.8,1285.8,1285.8
"Aug 28, 2014",1284.5,1293.7,1284.3,1288.7,1288.7
"Aug 27, 2014",1281.5,1282.3,1281.5,1281.9,1281.9
"Aug 26, 2014",1289.4,1289.5,1281.1,1283.8,1283.8
"Aug 25, 2014",1277.3,1277.6,1273.7,1277.3,1277.3
"Aug 22, 2014",1276.0,1280.0,1275.0,1278.6,1278.6
"Aug 21, 2014",1290.0,1290.0,1272.0,1273.7,1273.7
"Aug 20, 2014",1295.4,1295.8,1288.4,1293.4,1293.4
"Aug 19, 2014",1298.8,1301.6,1294.0,1295.1,1295.1
"Aug 18, 2014",1301.4,1302.1,1295.7,1297.7,1297.7
"Aug 15, 2014",1311.7,1312.8,1292.0,1304.5,1304.5
"Aug 14, 2014",1311.8,1316.4,1309.7,1313.9,1313.9
"Aug 13, 2014",1308.8,1312.8,1305.0,1312.8,1312.8
"Aug 12, 2014",1306.2,1315.8,1305.8,1308.8,1308.8
"Aug 11, 2014",1308.4,1309.7,1305.3,1308.5,1308.5
"Aug 8, 2014",1310.8,1321.4,1308.0,1308.9,1308.9
"Aug 7, 2014",1305.3,1313.1,1302.5,1310.8,1310.8
"Aug 6, 2014",1288.1,1309.0,1287.8,1306.7,1306.7
"Aug 5, 2014",1288.0,1292.7,1282.6,1284.0,1284.0
"Aug 4, 2014",1294.4,1295.0,1285.9,1287.7,1287.7
"Aug 1, 2014",1284.1,1296.6,1279.7,1293.6,1293.6
"Jul 31, 2014",1295.1,1297.3,1280.6,1281.3,1281.3
"Jul 30, 2014",1298.6,1303.0,1291.0,1294.9,1294.9
"Jul 29, 2014",1310.9,1310.9,1298.3,1298.3,1298.3
"Jul 28, 2014",1307.4,1308.0,1303.3,1303.3,1303.3
"Jul 25, 2014",1294.8,1303.1,1294.8,1303.1,1303.1
"Jul 24, 2014",1297.5,1297.5,1290.6,1290.6,1290.6
"Jul 23, 2014",1304.5,1304.5,1304.5,1304.5,1304.5
"Jul 22, 2014",1306.1,1306.1,1306.1,1306.1,1306.1
"Jul 21, 2014",1311.0,1315.5,1311.0,1313.7,1313.7
"Jul 18, 2014",1322.7,1322.7,1306.2,1309.2,1309.2
"Jul 17, 2014",1303.1,1323.8,1303.1,1316.7,1316.7
"Jul 16, 2014",1298.4,1303.1,1296.9,1299.6,1299.6
"Jul 15, 2014",1307.4,1311.9,1294.1,1296.9,1296.9
"Jul 14, 2014",1332.8,1332.8,1304.7,1306.3,1306.3
"Jul 11, 2014",1337.9,1339.0,1336.2,1337.0,1337.0
"Jul 10, 2014",1330.5,1343.7,1328.0,1338.7,1338.7
"Jul 9, 2014",1324.0,1330.4,1323.8,1323.8,1323.8
"Jul 8, 2014",1318.4,1323.5,1316.0,1316.0,1316.0
"Jul 7, 2014",1318.7,1320.3,1313.2,1316.5,1316.5
"Jul 3, 2014",1327.3,1327.7,1313.0,1320.4,1320.4
"Jul 2, 2014",1326.8,1330.7,1326.8,1330.7,1330.7
"Jul 1, 2014",1326.7,1331.4,1326.2,1326.4,1326.4
"Jun 30, 2014",1315.3,1328.7,1311.8,1321.8,1321.8
"Jun 27, 2014",1317.4,1320.9,1313.3,1319.0,1319.0
"Jun 26, 2014",1319.6,1319.6,1312.4,1316.1,1316.1
"Jun 25, 2014",1315.3,1323.4,1312.0,1322.2,1322.2
"Jun 24, 2014",1315.6,1325.6,1315.6,1320.9,1320.9
"Jun 23, 2014",1312.3,1318.0,1312.3,1318.0,1318.0
"Jun 20, 2014",1321.4,1321.4,1306.8,1316.2,1316.2
"Jun 19, 2014",1277.2,1321.0,1277.2,1313.7,1313.7
"Jun 18, 2014",1269.9,1272.7,1267.4,1272.4,1272.4
"Jun 17, 2014",1272.8,1272.8,1260.9,1271.7,1271.7
"Jun 16, 2014",1279.8,1282.1,1270.8,1274.9,1274.9
"Jun 13, 2014",1272.5,1274.7,1271.3,1273.7,1273.7
"Jun 12, 2014",1260.0,1274.5,1260.0,1273.6,1273.6
"Jun 11, 2014",1259.9,1264.4,1259.1,1260.8,1260.8
"Jun 10, 2014",1252.4,1262.3,1251.0,1259.8,1259.8
"Jun 9, 2014",1252.7,1256.1,1252.6,1253.5,1253.5
"Jun 6, 2014",1253.4,1256.6,1246.3,1252.1,1252.1
"Jun 5, 2014",1244.0,1256.6,1241.2,1253.0,1253.0
"Jun 4, 2014",1245.1,1248.8,1242.7,1244.0,1244.0
"Jun 3, 2014",1244.1,1247.5,1240.5,1244.3,1244.3
"Jun 2, 2014",1250.0,1250.7,1240.9,1243.7,1243.7
"May 30, 2014",1255.1,1259.6,1241.8,1245.6,1245.6
"May 29, 2014",1258.3,1260.6,1250.9,1256.3,1256.3
"May 28, 2014",1259.3,1259.3,1259.3,1259.3,1259.3
"May 27, 2014",1291.9,1291.9,1265.4,1265.4,1265.4
"May 23, 2014",1293.2,1293.4,1291.6,1291.6,1291.6
"May 22, 2014",1294.2,1295.0,1294.2,1294.9,1294.9
"May 21, 2014",1287.4,1288.0,1287.4,1288.0,1288.0
"May 20, 2014",1290.7,1294.5,1290.1,1294.5,1294.5
"May 19, 2014",1293.7,1293.7,1293.7,1293.7,1293.7
"May 16, 2014",1293.3,1293.3,1293.3,1293.3,1293.3
"May 15, 2014",1302.5,1302.5,1292.8,1293.5,1293.5
"May 14, 2014",1292.8,1306.9,1292.8,1305.7,1305.7
"May 13, 2014",1295.5,1295.5,1292.0,1294.6,1294.6
"May 12, 2014",1282.1,1295.9,1281.2,1295.6,1295.6
"May 9, 2014",1287.3,1287.3,1287.3,1287.3,1287.3
"May 8, 2014",1291.5,1291.5,1285.5,1287.4,1287.4
"May 7, 2014",1310.3,1312.0,1288.0,1288.6,1288.6
"May 6, 2014",1309.4,1309.4,1306.9,1308.3,1308.3
"May 5, 2014",1305.6,1314.2,1305.5,1309.0,1309.0
"May 2, 2014",1276.7,1302.7,1276.7,1302.6,1302.6
"May 1, 2014",1288.7,1288.7,1278.0,1283.1,1283.1
"Apr 30, 2014",1296.0,1296.5,1286.6,1295.6,1295.6
"Apr 29, 2014",1295.5,1300.5,1289.1,1296.0,1296.0
